id,cluster_id,suggested_filename,suggested_domain,title,content,generation_method,gap_count,representative_queries,status,reviewed_by,reviewed_at,rejection_reason,ingested_at,ingested_sop_path,created_at,updated_at
806,69,runbook-security-806.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
807,520,runbook-network-807.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""network query 0"",""network query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
808,644,runbook-security-808.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,27,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",ingested,rsingh,2026-06-02 23:42:19,,2026-05-29 20:32:11,sops/security/runbook-security-808.md,2026-05-24 12:00:00,2026-06-23 12:00:00
809,726,runbook-memory-809.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""memory query 0"",""memory query 1""]",ingested,rsingh,2026-06-03 18:15:34,,2026-06-23 00:01:37,sops/memory/runbook-memory-809.md,2026-05-24 12:00:00,2026-06-23 12:00:00
810,860,runbook-cpu-810.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""cpu query 0"",""cpu query 1""]",rejected,rsingh,2026-06-13 11:23:25,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
811,157,runbook-security-811.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,10,"[""security query 0"",""security query 1""]",ingested,mpatel,2026-05-30 04:06:22,,2026-06-20 12:56:33,sops/security/runbook-security-811.md,2026-05-24 12:00:00,2026-06-23 12:00:00
812,876,runbook-security-812.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""security query 0""]",ingested,mpatel,2026-06-01 19:44:42,,2026-06-06 20:49:43,sops/security/runbook-security-812.md,2026-05-24 12:00:00,2026-06-23 12:00:00
813,727,runbook-memory-813.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""memory query 0"",""memory query 1"",""memory query 2""]",approved,rsingh,2026-06-15 18:58:27,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
814,481,runbook-memory-814.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,16,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",approved,rsingh,2026-06-16 03:02:28,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
815,802,runbook-cpu-815.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
816,92,runbook-network-816.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,2,"[""network query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
817,1041,runbook-storage-817.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,11,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
818,1029,runbook-storage-818.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""storage query 0"",""storage query 1"",""storage query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
819,806,runbook-storage-819.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",ingested,,2026-05-24 18:24:24,,2026-05-31 06:53:26,sops/storage/runbook-storage-819.md,2026-05-24 12:00:00,2026-06-23 12:00:00
820,806,runbook-node-820.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""node query 0""]",approved,rsingh,2026-06-06 19:27:02,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
821,870,runbook-node-821.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""node query 0""]",rejected,mpatel,2026-06-02 03:13:38,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
822,541,runbook-memory-822.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,16,"[""memory query 0"",""memory query 1""]",ingested,rsingh,2026-06-15 20:44:01,,2026-06-21 01:16:19,sops/memory/runbook-memory-822.md,2026-05-24 12:00:00,2026-06-23 12:00:00
823,307,runbook-memory-823.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",rejected,mpatel,2026-06-09 06:43:47,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
824,924,runbook-security-824.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",ingested,mpatel,2026-05-29 20:43:13,,2026-06-05 14:16:48,sops/security/runbook-security-824.md,2026-05-24 12:00:00,2026-06-23 12:00:00
825,1051,runbook-network-825.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""network query 0"",""network query 1""]",rejected,,2026-05-24 20:38:42,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
826,53,runbook-node-826.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""node query 0"",""node query 1""]",approved,rsingh,2026-06-16 23:16:03,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
827,263,runbook-storage-827.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",ingested,mpatel,2026-06-18 12:23:11,,2026-05-28 06:21:06,sops/storage/runbook-storage-827.md,2026-05-24 12:00:00,2026-06-23 12:00:00
828,373,runbook-cpu-828.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,19,"[""cpu query 0"",""cpu query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
829,140,runbook-cpu-829.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,23,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",ingested,rsingh,2026-06-13 10:14:12,,2026-05-29 11:39:07,sops/cpu/runbook-cpu-829.md,2026-05-24 12:00:00,2026-06-23 12:00:00
830,359,runbook-storage-830.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,27,"[""storage query 0"",""storage query 1"",""storage query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
831,256,runbook-node-831.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""node query 0""]",rejected,mpatel,2026-06-19 06:32:35,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
832,48,runbook-node-832.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""node query 0""]",approved,rsingh,2026-06-06 22:14:00,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
833,530,runbook-memory-833.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""memory query 0"",""memory query 1"",""memory query 2""]",rejected,,2026-06-12 18:08:37,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
834,1052,runbook-cpu-834.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
835,816,runbook-memory-835.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""memory query 0"",""memory query 1"",""memory query 2""]",rejected,rsingh,2026-06-04 02:27:23,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
836,372,runbook-security-836.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,10,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",rejected,mpatel,2026-06-22 17:34:27,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
837,899,runbook-node-837.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""node query 0""]",approved,mpatel,2026-05-28 20:30:42,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
838,859,runbook-network-838.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""network query 0""]",rejected,mpatel,2026-05-24 21:45:33,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
839,424,runbook-node-839.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,2,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,,2026-05-30 17:22:33,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
840,486,runbook-storage-840.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
841,1097,runbook-memory-841.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,14,"[""memory query 0"",""memory query 1"",""memory query 2""]",approved,mpatel,2026-05-28 09:07:41,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
842,951,runbook-node-842.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""node query 0""]",ingested,rsingh,2026-06-07 08:36:41,,2026-06-14 18:10:59,sops/node/runbook-node-842.md,2026-05-24 12:00:00,2026-06-23 12:00:00
843,484,runbook-storage-843.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""storage query 0"",""storage query 1"",""storage query 2""]",rejected,mpatel,2026-06-13 20:23:20,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
844,958,runbook-memory-844.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,6,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
845,835,runbook-memory-845.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,29,"[""memory query 0"",""memory query 1"",""memory query 2""]",rejected,rsingh,2026-06-13 06:02:45,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
846,107,runbook-security-846.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""security query 0"",""security query 1"",""security query 2""]",ingested,,2026-06-02 22:37:59,,2026-06-02 04:27:58,sops/security/runbook-security-846.md,2026-05-24 12:00:00,2026-06-23 12:00:00
847,311,runbook-memory-847.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""memory query 0"",""memory query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
848,385,runbook-security-848.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,14,"[""security query 0""]",ingested,,2026-05-26 03:04:11,,2026-06-22 00:56:46,sops/security/runbook-security-848.md,2026-05-24 12:00:00,2026-06-23 12:00:00
849,562,runbook-storage-849.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,18,"[""storage query 0"",""storage query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
850,1043,runbook-storage-850.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,22,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
851,882,runbook-memory-851.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,29,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
852,736,runbook-memory-852.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,9,"[""memory query 0"",""memory query 1"",""memory query 2""]",ingested,mpatel,2026-06-13 12:46:24,,2026-06-03 17:34:59,sops/memory/runbook-memory-852.md,2026-05-24 12:00:00,2026-06-23 12:00:00
853,300,runbook-node-853.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,23,"[""node query 0""]",ingested,,2026-06-05 19:04:18,,2026-05-29 15:59:42,sops/node/runbook-node-853.md,2026-05-24 12:00:00,2026-06-23 12:00:00
854,332,runbook-network-854.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""network query 0""]",approved,,2026-06-14 02:56:02,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
855,493,runbook-node-855.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""node query 0"",""node query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
856,427,runbook-network-856.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""network query 0"",""network query 1""]",approved,rsingh,2026-06-05 01:48:16,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
857,202,runbook-cpu-857.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""cpu query 0""]",ingested,rsingh,2026-06-06 04:12:13,,2026-06-21 17:13:43,sops/cpu/runbook-cpu-857.md,2026-05-24 12:00:00,2026-06-23 12:00:00
858,1083,runbook-storage-858.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""storage query 0"",""storage query 1""]",rejected,rsingh,2026-05-31 15:26:17,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
859,772,runbook-security-859.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,30,"[""security query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
860,172,runbook-memory-860.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
861,100,runbook-storage-861.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,22,"[""storage query 0"",""storage query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
862,1035,runbook-network-862.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
863,588,runbook-node-863.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,16,"[""node query 0"",""node query 1""]",approved,,2026-06-15 18:59:45,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
864,593,runbook-storage-864.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,18,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",approved,rsingh,2026-06-02 14:15:05,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
865,323,runbook-security-865.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""security query 0"",""security query 1"",""security query 2""]",ingested,rsingh,2026-06-12 01:50:28,,2026-06-06 05:57:40,sops/security/runbook-security-865.md,2026-05-24 12:00:00,2026-06-23 12:00:00
866,681,runbook-cpu-866.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""cpu query 0""]",ingested,,2026-06-17 04:02:39,,2026-06-19 14:45:55,sops/cpu/runbook-cpu-866.md,2026-05-24 12:00:00,2026-06-23 12:00:00
867,842,runbook-security-867.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""security query 0"",""security query 1""]",rejected,mpatel,2026-06-09 12:38:59,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
868,104,runbook-node-868.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""node query 0""]",rejected,mpatel,2026-06-16 15:17:17,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
869,210,runbook-storage-869.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""storage query 0"",""storage query 1"",""storage query 2""]",rejected,rsingh,2026-06-10 19:23:52,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
870,831,runbook-cpu-870.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""cpu query 0""]",approved,rsingh,2026-05-26 03:56:36,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
871,442,runbook-cpu-871.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,25,"[""cpu query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
872,136,runbook-network-872.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""network query 0""]",ingested,rsingh,2026-06-14 03:49:14,,2026-05-26 09:49:40,sops/network/runbook-network-872.md,2026-05-24 12:00:00,2026-06-23 12:00:00
873,184,runbook-network-873.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""network query 0"",""network query 1"",""network query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
874,43,runbook-storage-874.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,22,"[""storage query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
875,78,runbook-security-875.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,16,"[""security query 0""]",ingested,rsingh,2026-06-08 00:02:34,,2026-06-12 18:39:46,sops/security/runbook-security-875.md,2026-05-24 12:00:00,2026-06-23 12:00:00
876,532,runbook-cpu-876.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,22,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",ingested,,2026-06-22 20:21:12,,2026-06-20 18:49:36,sops/cpu/runbook-cpu-876.md,2026-05-24 12:00:00,2026-06-23 12:00:00
877,421,runbook-storage-877.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,29,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",ingested,mpatel,2026-06-01 08:57:45,,2026-06-13 13:14:47,sops/storage/runbook-storage-877.md,2026-05-24 12:00:00,2026-06-23 12:00:00
878,167,runbook-node-878.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,28,"[""node query 0"",""node query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
879,917,runbook-memory-879.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
880,156,runbook-cpu-880.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,18,"[""cpu query 0"",""cpu query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
881,658,runbook-node-881.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,6,"[""node query 0""]",ingested,,2026-06-10 04:47:10,,2026-06-11 02:46:49,sops/node/runbook-node-881.md,2026-05-24 12:00:00,2026-06-23 12:00:00
882,402,runbook-cpu-882.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,13,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",approved,rsingh,2026-06-11 21:00:04,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
883,285,runbook-network-883.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""network query 0""]",approved,rsingh,2026-06-15 19:24:10,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
884,245,runbook-cpu-884.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,29,"[""cpu query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
885,150,runbook-node-885.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,2,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",approved,,2026-05-30 07:35:06,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
886,174,runbook-storage-886.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,2,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
887,79,runbook-network-887.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
888,1020,runbook-storage-888.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""storage query 0"",""storage query 1"",""storage query 2""]",ingested,,2026-06-05 05:39:54,,2026-06-10 16:44:52,sops/storage/runbook-storage-888.md,2026-05-24 12:00:00,2026-06-23 12:00:00
