id,sop_id,sop_name,sop_path,section_title,query_text,similarity_score,source,cluster_name,namespace,pod_name,action_taken,was_useful,matched_at
1272,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,orders-worker CrashLoopBackOff,0.6634,prediction,prod-usw2-eks,orders,orders-worker-b907131-2627d,increase_limit,true,2026-05-31 17:40:21
1273,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Diagnosis,checkout-web high latency,0.641,prediction,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,restart_pod,false,2026-06-03 22:17:05
1274,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Prevention,cart-svc CrashLoopBackOff,0.8589,auto,dr-use1-eks,checkout,cart-svc-da3cf51-00806,scale_up,true,2026-06-15 23:51:36
1275,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Prevention,search-api throttled,0.8291,chat,prod-usw2-eks,search,search-api-a47d446-4ffe2,none,true,2026-05-26 08:18:06
1276,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,auth-gateway OOMKilled,0.6114,auto,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,scale_up,false,2026-05-31 14:16:00
1277,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Diagnosis,recommendation high latency,0.711,prediction,prod-usw2-eks,search,recommendation-1e52697-e4756,increase_limit,true,2026-06-10 02:42:42
1278,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Prevention,search-api CrashLoopBackOff,0.8834,prediction,prod-usw2-eks,search,search-api-8352074-5b766,increase_limit,true,2026-05-27 13:43:34
1279,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,ledger-svc CrashLoopBackOff,0.7608,chat,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,increase_limit,false,2026-06-09 15:05:10
1280,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Symptoms,notifications throttled,0.818,auto,dr-use1-eks,notifications,notifications-b036879-82982,none,false,2026-06-14 09:44:23
1281,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Remediation,checkout-web throttled,0.6901,auto,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,true,2026-06-05 16:57:20
1282,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Prevention,payments-api throttled,0.8221,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,scale_up,false,2026-05-27 08:45:52
1283,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Symptoms,payments-worker high latency,0.7203,auto,prod-use2-eks,payments,payments-worker-7a57672-86691,none,true,2026-06-03 07:47:42
1284,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Diagnosis,ledger-svc CrashLoopBackOff,0.7911,alert,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,scale_up,false,2026-06-20 14:38:30
1285,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,notifications OOMKilled,0.7941,alert,prod-use2-eks,notifications,notifications-c882a21-88bb7,increase_limit,true,2026-06-18 11:36:21
1286,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,search-api throttled,0.9499,chat,staging-use2-eks,search,search-api-1605640-8abaf,increase_limit,true,2026-05-31 07:50:26
1287,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Prevention,cart-svc OOMKilled,0.6308,prediction,prod-use2-eks,checkout,cart-svc-51c2594-4d271,increase_limit,true,2026-06-06 06:29:09
1288,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,ledger-svc OOMKilled,0.7407,auto,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,scale_up,true,2026-06-01 16:36:45
1289,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Diagnosis,auth-gateway OOMKilled,0.9274,chat,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,increase_limit,false,2026-06-02 11:13:09
1290,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Symptoms,orders-worker CrashLoopBackOff,0.6869,auto,prod-use2-eks,orders,orders-worker-9681c18-374c7,none,true,2026-06-15 00:27:11
1291,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Diagnosis,orders-api CrashLoopBackOff,0.9339,auto,prod-use2-eks,orders,orders-api-e9b4a39-c3784,scale_up,true,2026-06-05 22:40:29
1292,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Prevention,inventory-svc high latency,0.8983,alert,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,none,false,2026-05-24 12:15:43
1293,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,session-store CrashLoopBackOff,0.6315,prediction,prod-usw2-eks,identity,session-store-d825e25-14f9f,scale_up,false,2026-06-06 15:07:35
1294,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Remediation,search-api OOMKilled,0.7148,prediction,prod-usw2-eks,search,search-api-a47d446-4ffe2,none,true,2026-06-18 03:28:41
1295,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Prevention,checkout-web high latency,0.6667,alert,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,none,false,2026-06-20 12:31:34
1296,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Remediation,indexer high latency,0.7538,chat,dr-use1-eks,search,indexer-6af7422-f66fc,restart_pod,true,2026-06-10 22:30:53
1297,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Diagnosis,orders-worker CrashLoopBackOff,0.9134,alert,prod-usw2-eks,orders,orders-worker-b907131-2627d,none,false,2026-05-25 19:01:46
1298,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Symptoms,coredns high latency,0.8076,auto,staging-use2-eks,kube-system,coredns-b16ea15-07544,scale_up,false,2026-06-18 02:05:56
1299,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Prevention,orders-api OOMKilled,0.7636,alert,prod-use2-eks,orders,orders-api-e9b4a39-c3784,increase_limit,false,2026-06-02 00:31:05
1300,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Symptoms,payments-worker OOMKilled,0.86,chat,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,increase_limit,false,2026-05-29 18:37:34
1301,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Remediation,config-svc OOMKilled,0.6534,prediction,prod-usw2-eks,platform,config-svc-d193d56-68bd9,increase_limit,true,2026-06-16 17:16:41
1302,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Prevention,recommendation throttled,0.9054,prediction,prod-use2-eks,search,recommendation-c460126-52814,scale_up,true,2026-06-15 00:44:25
1303,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Prevention,indexer OOMKilled,0.8007,auto,prod-usw2-eks,search,indexer-b957537-8aa20,scale_up,true,2026-06-14 09:25:01
1304,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Prevention,notifications OOMKilled,0.7388,chat,prod-usw2-eks,notifications,notifications-b2aff41-e1772,none,true,2026-05-28 12:04:42
1305,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Remediation,indexer high latency,0.8888,chat,prod-usw2-eks,search,indexer-6c1eb29-ca471,scale_up,true,2026-05-28 00:56:37
1306,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Diagnosis,inventory-svc CrashLoopBackOff,0.8973,auto,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,scale_up,true,2026-06-01 04:11:05
1307,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Diagnosis,orders-worker CrashLoopBackOff,0.6938,chat,prod-usw2-eks,orders,orders-worker-b907131-2627d,none,true,2026-06-15 11:49:08
1308,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Prevention,checkout-web throttled,0.6669,prediction,prod-usw2-eks,checkout,checkout-web-f628153-c1833,scale_up,true,2026-06-18 15:20:42
1309,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Remediation,recommendation high latency,0.6144,alert,prod-use2-eks,search,recommendation-c460126-52814,increase_limit,true,2026-06-01 01:11:08
1310,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,cart-svc OOMKilled,0.9247,auto,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,restart_pod,true,2026-06-11 13:13:14
1311,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Remediation,orders-worker CrashLoopBackOff,0.823,prediction,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,restart_pod,true,2026-06-03 05:56:10
1312,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Symptoms,indexer OOMKilled,0.8905,auto,prod-use2-eks,search,indexer-4680271-0a829,increase_limit,true,2026-06-08 13:09:54
1313,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,search-api high latency,0.8895,chat,staging-use2-eks,search,search-api-8ca0b98-505ff,restart_pod,false,2026-06-01 07:06:56
1314,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Diagnosis,indexer OOMKilled,0.8403,alert,prod-usw2-eks,search,indexer-6c1eb29-ca471,scale_up,true,2026-06-06 02:55:33
1315,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Diagnosis,notifications OOMKilled,0.6849,chat,prod-use2-eks,notifications,notifications-1938743-28dca,increase_limit,true,2026-06-04 22:29:56
1316,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Symptoms,inventory-svc high latency,0.8526,prediction,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,restart_pod,true,2026-06-03 11:38:26
1317,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Remediation,payments-api CrashLoopBackOff,0.6652,chat,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,increase_limit,true,2026-06-21 03:20:17
1318,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Prevention,notifications OOMKilled,0.808,prediction,prod-use2-eks,notifications,notifications-c882a21-88bb7,none,false,2026-06-04 14:37:14
1319,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Prevention,orders-api CrashLoopBackOff,0.7389,alert,prod-usw2-eks,orders,orders-api-cbca488-26609,none,true,2026-06-06 02:13:05
1320,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Diagnosis,indexer CrashLoopBackOff,0.7334,alert,prod-usw2-eks,search,indexer-6c1eb29-ca471,restart_pod,true,2026-05-31 13:32:20
1321,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Prevention,cart-svc throttled,0.7137,auto,dr-use1-eks,checkout,cart-svc-da3cf51-00806,scale_up,true,2026-06-11 02:47:57
1322,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Diagnosis,auth-gateway CrashLoopBackOff,0.8778,prediction,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,scale_up,false,2026-06-21 16:15:09
1323,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Diagnosis,payments-api OOMKilled,0.7746,auto,prod-use2-eks,payments,payments-api-7fa4649-debd8,restart_pod,false,2026-06-10 19:34:06
1324,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Remediation,auth-gateway CrashLoopBackOff,0.7444,chat,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,increase_limit,true,2026-06-13 15:05:21
1325,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,payments-api OOMKilled,0.8457,prediction,prod-use2-eks,payments,payments-api-1ce3577-591ac,restart_pod,false,2026-06-05 15:26:18
1326,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Remediation,search-api CrashLoopBackOff,0.6141,alert,staging-use2-eks,search,search-api-8ca0b98-505ff,restart_pod,true,2026-06-02 05:06:41
1327,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,notifications high latency,0.8867,chat,prod-usw2-eks,notifications,notifications-abd2926-3451e,increase_limit,false,2026-06-07 23:59:47
1328,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Remediation,coredns OOMKilled,0.8612,prediction,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,restart_pod,false,2026-05-26 16:11:34
1329,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Remediation,indexer throttled,0.7317,auto,prod-use2-eks,search,indexer-b07f520-eaf04,none,false,2026-06-04 01:49:02
1330,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Symptoms,notifications OOMKilled,0.6454,prediction,dr-use1-eks,notifications,notifications-b036879-82982,increase_limit,true,2026-06-01 02:06:27
1331,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Diagnosis,inventory-svc CrashLoopBackOff,0.9392,alert,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,restart_pod,false,2026-06-05 23:47:40
1332,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Symptoms,checkout-web OOMKilled,0.7753,chat,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,increase_limit,false,2026-05-28 16:26:07
1333,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,metrics-server throttled,0.8508,alert,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,none,false,2026-06-14 20:39:09
1334,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Prevention,indexer throttled,0.9334,auto,prod-use2-eks,search,indexer-b07f520-eaf04,none,false,2026-06-15 14:23:31
1335,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Prevention,inventory-svc high latency,0.8617,chat,prod-use2-eks,inventory,inventory-svc-3e28589-98330,increase_limit,true,2026-06-19 02:13:22
1336,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Symptoms,payments-worker throttled,0.9413,prediction,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,none,false,2026-06-11 05:20:03
1337,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,coredns CrashLoopBackOff,0.8238,prediction,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,scale_up,false,2026-06-13 06:42:31
1338,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Symptoms,auth-gateway OOMKilled,0.8502,prediction,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,scale_up,true,2026-06-10 07:37:06
1339,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Diagnosis,ledger-svc OOMKilled,0.8214,prediction,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,restart_pod,true,2026-06-15 21:13:47
1340,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Prevention,indexer CrashLoopBackOff,0.8294,prediction,prod-usw2-eks,search,indexer-6c1eb29-ca471,none,false,2026-05-31 07:50:37
1341,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Symptoms,ledger-svc OOMKilled,0.7148,auto,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,none,true,2026-06-20 13:31:49
1342,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,auth-gateway high latency,0.7153,prediction,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,increase_limit,true,2026-06-02 21:53:10
1343,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Remediation,inventory-svc throttled,0.7248,alert,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,increase_limit,false,2026-06-12 18:43:31
1344,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Diagnosis,orders-api OOMKilled,0.9117,chat,dr-use1-eks,orders,orders-api-8330e48-f22f4,restart_pod,true,2026-06-01 14:14:35
1345,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Symptoms,search-api throttled,0.6308,alert,prod-usw2-eks,search,search-api-15a6d76-12766,none,false,2026-06-11 17:40:51
1346,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Symptoms,image-resizer throttled,0.9261,chat,prod-usw2-eks,platform,image-resizer-9683178-b7560,scale_up,true,2026-05-26 15:35:45
1347,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Prevention,session-store throttled,0.8579,auto,staging-use2-eks,identity,session-store-a097c68-649a1,restart_pod,true,2026-06-15 22:22:34
1348,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Prevention,indexer high latency,0.9128,prediction,prod-use2-eks,search,indexer-b07f520-eaf04,increase_limit,true,2026-05-29 22:14:16
1349,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Prevention,payments-api high latency,0.8519,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,increase_limit,true,2026-05-25 16:06:03
1350,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Diagnosis,orders-worker CrashLoopBackOff,0.9366,chat,prod-use2-eks,orders,orders-worker-06e2683-7270e,none,true,2026-05-29 11:11:49
1351,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Diagnosis,payments-worker CrashLoopBackOff,0.6865,auto,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,restart_pod,true,2026-05-31 19:54:20
1352,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Symptoms,auth-gateway OOMKilled,0.7011,prediction,prod-use2-eks,identity,auth-gateway-7b28269-a7447,scale_up,false,2026-06-18 10:50:01
1353,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,metrics-server throttled,0.8762,auto,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,restart_pod,false,2026-06-16 21:58:07
1354,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Diagnosis,payments-api throttled,0.7535,alert,prod-usw2-eks,payments,payments-api-1e23165-1e35b,none,false,2026-06-14 11:07:21
1355,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Prevention,indexer CrashLoopBackOff,0.9244,alert,prod-usw2-eks,search,indexer-b957537-8aa20,scale_up,true,2026-06-23 05:54:04
1356,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Remediation,payments-worker OOMKilled,0.7633,alert,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,increase_limit,true,2026-06-16 06:21:12
1357,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Remediation,search-api CrashLoopBackOff,0.9407,alert,prod-use2-eks,search,search-api-4350294-dbefb,restart_pod,false,2026-06-09 14:09:56
1358,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Symptoms,orders-api high latency,0.8541,chat,prod-use2-eks,orders,orders-api-e9b4a39-c3784,restart_pod,false,2026-06-07 07:18:06
1359,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,notifications throttled,0.8606,auto,dr-use1-eks,notifications,notifications-b036879-82982,increase_limit,false,2026-06-01 12:10:46
1360,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Diagnosis,search-api high latency,0.6262,auto,prod-use2-eks,search,search-api-eff0684-a368a,none,true,2026-06-08 12:53:37
1361,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,coredns throttled,0.6947,chat,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,restart_pod,false,2026-06-20 03:27:29
1362,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Symptoms,checkout-web CrashLoopBackOff,0.8034,auto,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,restart_pod,false,2026-06-10 14:01:49
1363,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Prevention,coredns OOMKilled,0.89,chat,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,increase_limit,true,2026-06-13 23:45:31
1364,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Remediation,checkout-web high latency,0.6235,prediction,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,restart_pod,true,2026-06-11 07:54:40
1365,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Symptoms,notifications high latency,0.6358,auto,prod-use2-eks,notifications,notifications-c882a21-88bb7,restart_pod,false,2026-06-19 19:52:44
1366,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Prevention,checkout-web throttled,0.8311,auto,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,scale_up,true,2026-06-14 08:45:12
1367,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Prevention,checkout-web high latency,0.6626,alert,dr-use1-eks,checkout,checkout-web-4263246-52f3a,restart_pod,false,2026-06-05 06:30:02
1368,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Symptoms,indexer throttled,0.7351,auto,dr-use1-eks,search,indexer-6af7422-f66fc,none,true,2026-05-26 09:13:30
1369,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Symptoms,orders-worker CrashLoopBackOff,0.6068,chat,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,increase_limit,true,2026-06-07 16:36:45
1370,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Diagnosis,orders-api high latency,0.6987,auto,prod-use2-eks,orders,orders-api-7f89525-97cdd,none,true,2026-06-11 22:18:55
1371,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Prevention,payments-api high latency,0.8303,prediction,prod-usw2-eks,payments,payments-api-423b015-b80bd,restart_pod,false,2026-06-07 20:10:29
1372,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Diagnosis,checkout-web throttled,0.8046,auto,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,scale_up,true,2026-06-01 21:21:42
1373,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,auth-gateway high latency,0.899,alert,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,none,false,2026-06-12 12:53:17
1374,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Symptoms,auth-gateway OOMKilled,0.887,alert,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,restart_pod,true,2026-06-21 22:19:03
1375,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Diagnosis,coredns throttled,0.7568,auto,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,restart_pod,true,2026-06-02 07:18:12
1376,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Symptoms,payments-worker CrashLoopBackOff,0.6977,prediction,prod-use2-eks,payments,payments-worker-7a57672-86691,none,true,2026-05-29 12:24:55
1377,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Symptoms,payments-worker CrashLoopBackOff,0.8548,auto,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,increase_limit,true,2026-05-28 09:33:04
1378,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Symptoms,recommendation CrashLoopBackOff,0.7521,prediction,staging-use2-eks,search,recommendation-2071c72-c0b22,none,true,2026-06-10 00:15:17
1379,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Symptoms,metrics-server CrashLoopBackOff,0.7288,prediction,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,restart_pod,true,2026-06-05 07:26:27
1380,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Diagnosis,payments-api CrashLoopBackOff,0.7025,chat,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,scale_up,false,2026-06-01 08:34:40
1381,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Diagnosis,notifications CrashLoopBackOff,0.7318,auto,prod-usw2-eks,notifications,notifications-b2aff41-e1772,none,true,2026-06-09 03:20:01
1382,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,payments-worker throttled,0.7024,alert,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,restart_pod,true,2026-06-14 12:07:59
1383,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Symptoms,payments-api CrashLoopBackOff,0.6573,auto,prod-use2-eks,payments,payments-api-1ce3577-591ac,restart_pod,true,2026-06-03 03:10:14
1384,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Remediation,checkout-web high latency,0.6027,prediction,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,scale_up,true,2026-06-04 02:41:58
1385,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Prevention,inventory-svc CrashLoopBackOff,0.8767,chat,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,none,true,2026-06-16 20:14:59
1386,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Prevention,search-api throttled,0.6714,alert,prod-use2-eks,search,search-api-eff0684-a368a,none,true,2026-06-03 05:32:31
1387,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Remediation,checkout-web high latency,0.6214,prediction,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,increase_limit,true,2026-06-11 04:20:04
1388,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Remediation,indexer OOMKilled,0.7932,auto,dr-use1-eks,search,indexer-6af7422-f66fc,scale_up,false,2026-06-18 18:42:25
1389,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,indexer high latency,0.9412,chat,prod-usw2-eks,search,indexer-6c1eb29-ca471,none,false,2026-06-12 03:46:17
1390,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Remediation,search-api CrashLoopBackOff,0.6251,auto,prod-use2-eks,search,search-api-4350294-dbefb,none,true,2026-06-09 11:26:09
1391,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Symptoms,search-api CrashLoopBackOff,0.8664,auto,prod-use2-eks,search,search-api-eff0684-a368a,increase_limit,true,2026-06-16 19:49:03
1392,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Prevention,config-svc throttled,0.9081,prediction,staging-use2-eks,platform,config-svc-929cd33-16be4,scale_up,true,2026-06-19 13:13:29
1393,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Prevention,coredns high latency,0.7397,chat,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,increase_limit,false,2026-06-01 10:58:13
1394,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Prevention,search-api high latency,0.6868,prediction,staging-use2-eks,search,search-api-8ca0b98-505ff,restart_pod,true,2026-06-14 10:30:40
1395,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Remediation,auth-gateway OOMKilled,0.823,auto,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,restart_pod,true,2026-05-31 02:17:16
1396,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Diagnosis,ledger-svc throttled,0.6404,auto,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,scale_up,false,2026-06-03 19:02:12
1397,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Symptoms,checkout-web high latency,0.8137,chat,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,scale_up,true,2026-05-30 01:17:15
